"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","SIC_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110064860431","NPDES","PRR053028","ICIS-NPDES NON-MAJOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110064860431","NPDES","PRR053028","STORM WATER INDUSTRIAL","3273","PRIMARY","READY-MIXED CONCRETE"
"110064860850","NPDES","PRR053015","ICIS-NPDES NON-MAJOR","3851","PRIMARY","OPHTHALMIC GOODS"
"110064860850","NPDES","PRNOE3263","STORM WATER INDUSTRIAL","3851","PRIMARY","OPHTHALMIC GOODS"
"110064860850","NPDES","PRNOE3263","NPDES PERMIT","3851","PRIMARY","OPHTHALMIC GOODS"
"110064860850","NPDES","PRR053015","STORM WATER INDUSTRIAL","3851","PRIMARY","OPHTHALMIC GOODS"
"110064860930","NPDES","PRR053116","ICIS-NPDES NON-MAJOR","3585","PRIMARY","AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT"
"110064860930","NPDES","PRR053116","STORM WATER INDUSTRIAL","3585","PRIMARY","AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT"
"110064860976","NPDES","PRNOE3079","STORM WATER INDUSTRIAL","3843","PRIMARY","DENTAL EQUIPMENT AND SUPPLIES"
"110064860976","NPDES","PRNOE3079","NPDES PERMIT","3843","PRIMARY","DENTAL EQUIPMENT AND SUPPLIES"
"110064860985","NPDES","PRR053081","ICIS-NPDES NON-MAJOR","5015","PRIMARY","MOTOR VEHICLE PARTS, USED"
"110064860985","NPDES","PRR053081","STORM WATER INDUSTRIAL","5015","PRIMARY","MOTOR VEHICLE PARTS, USED"
"110064861154","NPDES","PRNOE3178","STORM WATER INDUSTRIAL","2816","PRIMARY","INORGANIC PIGMENTS"
"110064861154","NPDES","PRNOE3178","NPDES PERMIT","2816","PRIMARY","INORGANIC PIGMENTS"
"110064861387","NPDES","PRR053074","ICIS-NPDES NON-MAJOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110064861387","NPDES","PRR053074","STORM WATER INDUSTRIAL","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110064863036","NPDES","PRR053105","ICIS-NPDES NON-MAJOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110064863036","NPDES","PRR053105","STORM WATER INDUSTRIAL","3273","PRIMARY","READY-MIXED CONCRETE"
"110064863090","NPDES","PRR053023","ICIS-NPDES NON-MAJOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110064863090","NPDES","PRR053023","STORM WATER INDUSTRIAL","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110064863107","NPDES","PRR053127","STORM WATER INDUSTRIAL","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110064863107","NPDES","PRR053127","ICIS-NPDES NON-MAJOR","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110064863330","NPDES","PRR053007","ICIS-NPDES NON-MAJOR","2653","PRIMARY","CORRUGATED AND SOLID FIBER BOXES"
"110064863330","NPDES","PRR053007","STORM WATER INDUSTRIAL","2653","PRIMARY","CORRUGATED AND SOLID FIBER BOXES"
"110064863517","NPDES","PRR053132","STORM WATER INDUSTRIAL","4225","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110064863517","NPDES","PRR053132","ICIS-NPDES NON-MAJOR","4225","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110064863615","NPDES","PRR053072","STORM WATER INDUSTRIAL","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110064863615","NPDES","PRR053072","ICIS-NPDES NON-MAJOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110064863759","NPDES","PRR053090","ICIS-NPDES NON-MAJOR","2085","PRIMARY","DISTILLED AND BLENDED LIQUORS"
"110064863759","NPDES","PRR053090","STORM WATER INDUSTRIAL","2085","PRIMARY","DISTILLED AND BLENDED LIQUORS"
"110064863820","NPDES","PRR053088","STORM WATER INDUSTRIAL","3089","PRIMARY","PLASTICS PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110064863820","NPDES","PRR053088","ICIS-NPDES NON-MAJOR","3089","PRIMARY","PLASTICS PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110064864124","NPDES","PRR053123","STORM WATER INDUSTRIAL","2051","PRIMARY","BREAD AND OTHER BAKERY PRODUCTS, EXCEPT COOKIES AND CRACKERS"
"110064864124","NPDES","PRR053123","ICIS-NPDES NON-MAJOR","2051","PRIMARY","BREAD AND OTHER BAKERY PRODUCTS, EXCEPT COOKIES AND CRACKERS"
"110064864295","NPDES","PRR053073","ICIS-NPDES NON-MAJOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110064864295","NPDES","PRR053073","STORM WATER INDUSTRIAL","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110064864366","NPDES","PRR053115","STORM WATER INDUSTRIAL","2013","PRIMARY","SAUSAGES AND OTHER PREPARED MEAT PRODUCTS"
"110064864366","NPDES","PRR053115","ICIS-NPDES NON-MAJOR","2013","PRIMARY","SAUSAGES AND OTHER PREPARED MEAT PRODUCTS"
"110064864678","NPDES","PRR053048","STORM WATER INDUSTRIAL","4225","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110064864678","NPDES","PRR053048","ICIS-NPDES NON-MAJOR","4225","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110064864829","NPDES","PRR053108","ICIS-NPDES NON-MAJOR","4225","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110064864829","NPDES","PRR053108","STORM WATER INDUSTRIAL","4225","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110064864838","NPDES","PRR053117","STORM WATER INDUSTRIAL","2085","PRIMARY","DISTILLED AND BLENDED LIQUORS"
"110064864838","NPDES","PRR053117","ICIS-NPDES NON-MAJOR","2085","PRIMARY","DISTILLED AND BLENDED LIQUORS"
"110064864954","NPDES","PRNOE3019","STORM WATER INDUSTRIAL","4493","PRIMARY","MARINAS"
"110064864954","NPDES","PRNOE3019","NPDES PERMIT","4493","PRIMARY","MARINAS"
"110064865007","NPDES","PRNOE3110","STORM WATER INDUSTRIAL","4225","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110064865007","NPDES","PRNOE3110","NPDES PERMIT","4225","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110064865016","NPDES","PRNOE3111","STORM WATER INDUSTRIAL","3585","PRIMARY","AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT"
"110064865016","NPDES","PRNOE3111","NPDES PERMIT","3585","PRIMARY","AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT"
"110064865098","NPDES","PRNOE3009","NPDES PERMIT","3695","PRIMARY","MAGNETIC AND OPTICAL RECORDING MEDIA"
"110064865098","NPDES","PRNOE3009","STORM WATER INDUSTRIAL","3695","PRIMARY","MAGNETIC AND OPTICAL RECORDING MEDIA"
"110064865212","NPDES","PRNOE3175","NPDES PERMIT","3829","PRIMARY","MEASURING AND CONTROLLING DEVICES, NOT ELSEWHERE CLASSIFIED"
"110064865212","NPDES","PRNOE3175","STORM WATER INDUSTRIAL","3829","PRIMARY","MEASURING AND CONTROLLING DEVICES, NOT ELSEWHERE CLASSIFIED"
"110064865506","NPDES","PRR053128","STORM WATER INDUSTRIAL","5093","PRIMARY","SCRAP AND WASTE MATERIALS"
"110064865506","NPDES","PRR053128","ICIS-NPDES NON-MAJOR","5093","PRIMARY","SCRAP AND WASTE MATERIALS"
"110064865855","NPDES","PRNOE3165","STORM WATER INDUSTRIAL","3089","PRIMARY","PLASTICS PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110064865855","NPDES","PRNOE3165","NPDES PERMIT","3089","PRIMARY","PLASTICS PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110064866756","NPDES","PRR053095","STORM WATER INDUSTRIAL","2048","PRIMARY","PREPARED FEEDS AND FEED INGREDIENTS FOR ANIMALS AND FOWLS, EXCEPT DOGS AND CATS"
"110064866756","NCDB","I02#200003170005  1","COMPLIANCE ACTIVITY","2099","PRIMARY","FOOD PREPARATIONS, NOT ELSEWHERE CLASSIFIED"
"110064866756","AIRS/AFS","7206100159","AIR MINOR","2048","PRIMARY","PREPARED FEEDS AND FEED INGREDIENTS FOR ANIMALS AND FOWLS, EXCEPT DOGS AND CATS"
"110064866756","NPDES","PRR053095","ICIS-NPDES NON-MAJOR","2048","PRIMARY","PREPARED FEEDS AND FEED INGREDIENTS FOR ANIMALS AND FOWLS, EXCEPT DOGS AND CATS"
"110064866756","AIR","PR0000007206100159","AIR MINOR","2048","PRIMARY","PREPARED FEEDS AND FEED INGREDIENTS FOR ANIMALS AND FOWLS, EXCEPT DOGS AND CATS"
"110064866989","NPDES","PRR053046","STORM WATER INDUSTRIAL","4225","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110064866989","NPDES","PRR053046","ICIS-NPDES NON-MAJOR","4225","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110064867130","NPDES","PRR053016","ICIS-NPDES NON-MAJOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110064867130","NPDES","PRR053016","STORM WATER INDUSTRIAL","3273","PRIMARY","READY-MIXED CONCRETE"
"110064867194","NPDES","PRR053082","ICIS-NPDES NON-MAJOR","5093","PRIMARY","SCRAP AND WASTE MATERIALS"
"110064867194","NPDES","PRR053082","STORM WATER INDUSTRIAL","5093","PRIMARY","SCRAP AND WASTE MATERIALS"
"110064868013","NPDES","PRR053119","STORM WATER INDUSTRIAL","2085","PRIMARY","DISTILLED AND BLENDED LIQUORS"
"110064868013","NPDES","PRR053119","ICIS-NPDES NON-MAJOR","2085","PRIMARY","DISTILLED AND BLENDED LIQUORS"
"110064868095","NPDES","PRR053078","ICIS-NPDES NON-MAJOR","5015","PRIMARY","MOTOR VEHICLE PARTS, USED"
"110064868095","NPDES","PRR053078","STORM WATER INDUSTRIAL","5015","PRIMARY","MOTOR VEHICLE PARTS, USED"
"110064868665","NPDES","PRR053113","ICIS-NPDES NON-MAJOR","2844","PRIMARY","PERFUMES, COSMETICS, AND OTHER TOILET PREPARATIONS"
"110064868665","NPDES","PRR053113","STORM WATER INDUSTRIAL","2844","PRIMARY","PERFUMES, COSMETICS, AND OTHER TOILET PREPARATIONS"
"110064868692","NPDES","PRR053122","ICIS-NPDES NON-MAJOR","4512","PRIMARY","AIR TRANSPORTATION, SCHEDULED"
"110064868692","NPDES","PRR053122","STORM WATER INDUSTRIAL","4512","PRIMARY","AIR TRANSPORTATION, SCHEDULED"
"110064868692","NPDES","PRR053124","STORM WATER INDUSTRIAL","4512","PRIMARY","AIR TRANSPORTATION, SCHEDULED"
"110064868692","NPDES","PRR053124","ICIS-NPDES NON-MAJOR","4512","PRIMARY","AIR TRANSPORTATION, SCHEDULED"
"110064868718","NPDES","PRNOE3006","NPDES PERMIT","2899","PRIMARY","CHEMICALS AND CHEMICAL PREPARATIONS, NOT ELSEWHERE CLASSIFIED"
"110064868718","NPDES","PRNOE3006","STORM WATER INDUSTRIAL","2899","PRIMARY","CHEMICALS AND CHEMICAL PREPARATIONS, NOT ELSEWHERE CLASSIFIED"
"110064869628","NPDES","PRR053125","STORM WATER INDUSTRIAL","3089","PRIMARY","PLASTICS PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110064869628","NPDES","PRR053125","ICIS-NPDES NON-MAJOR","3089","PRIMARY","PLASTICS PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110064869922","NPDES","PRR053112","ICIS-NPDES NON-MAJOR","2448","PRIMARY","WOOD PALLETS AND SKIDS"
"110064869922","NPDES","PRR053112","STORM WATER INDUSTRIAL","2448","PRIMARY","WOOD PALLETS AND SKIDS"
"110064870368","NPDES","PRR053005","STORM WATER INDUSTRIAL","2851","PRIMARY","PAINTS, VARNISHES, LACQUERS, ENAMELS, AND ALLIED PRODUCTS"
"110064870368","NPDES","PRR053005","ICIS-NPDES NON-MAJOR","2851","PRIMARY","PAINTS, VARNISHES, LACQUERS, ENAMELS, AND ALLIED PRODUCTS"
"110064870457","NPDES","PRNOE3083","STORM WATER INDUSTRIAL","5093","PRIMARY","SCRAP AND WASTE MATERIALS"
"110064870457","NPDES","PRNOE3083","NPDES PERMIT","5093","PRIMARY","SCRAP AND WASTE MATERIALS"
"110064870634","NPDES","PRNOE3102","NPDES PERMIT","3845","PRIMARY","ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS"
"110064870634","NPDES","PRNOE3102","STORM WATER INDUSTRIAL","3845","PRIMARY","ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS"
"110064872954","NPDES","PRR053133","ICIS-NPDES NON-MAJOR","1459","PRIMARY","CLAY, CERAMIC, AND REFRACTORY MINERALS, NOT ELSEWHERE CLASSIFIED"
"110064872954","NPDES","PRR053133","STORM WATER INDUSTRIAL","1459","PRIMARY","CLAY, CERAMIC, AND REFRACTORY MINERALS, NOT ELSEWHERE CLASSIFIED"
"110064873668","NPDES","PRNOE3014","STORM WATER INDUSTRIAL","2051","PRIMARY","BREAD AND OTHER BAKERY PRODUCTS, EXCEPT COOKIES AND CRACKERS"
"110064873668","NPDES","PRNOE3014","NPDES PERMIT","2051","PRIMARY","BREAD AND OTHER BAKERY PRODUCTS, EXCEPT COOKIES AND CRACKERS"
"110064875372","NPDES","PRR053080","ICIS-NPDES NON-MAJOR","5015","PRIMARY","MOTOR VEHICLE PARTS, USED"
"110064875372","NPDES","PRR053080","STORM WATER INDUSTRIAL","5015","PRIMARY","MOTOR VEHICLE PARTS, USED"
"110064875434","NPDES","PRR053131","STORM WATER INDUSTRIAL","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110064875434","NPDES","PRR053131","ICIS-NPDES NON-MAJOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110064877860","NPDES","PRR053094","ICIS-NPDES NON-MAJOR","2254","PRIMARY","KNIT UNDERWEAR AND NIGHTWEAR MILLS"
"110064877860","NPDES","PRR053094","STORM WATER INDUSTRIAL","2254","PRIMARY","KNIT UNDERWEAR AND NIGHTWEAR MILLS"
"110064878075","NPDES","PRR053031","STORM WATER INDUSTRIAL","3273","PRIMARY","READY-MIXED CONCRETE"
"110064878075","NPDES","PRR053031","ICIS-NPDES NON-MAJOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110066867233","NPDES","PRR053186","STORM WATER INDUSTRIAL","4215","PRIMARY","COURIER SERVICES, EXCEPT BY AIR"
"110066867233","NPDES","PRR053186","ICIS-NPDES NON-MAJOR","4215","PRIMARY","COURIER SERVICES, EXCEPT BY AIR"
"110066868205","NPDES","PRR053160","STORM WATER INDUSTRIAL","4212","PRIMARY","LOCAL TRUCKING WITHOUT STORAGE"
"110066868205","NPDES","PRR053160","ICIS-NPDES NON-MAJOR","4212","PRIMARY","LOCAL TRUCKING WITHOUT STORAGE"
"110066868857","NPDES","PRR053190","ICIS-NPDES NON-MAJOR","5171","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS"
"110066868857","NPDES","PRR053190","STORM WATER INDUSTRIAL","5171","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS"
"110066870675","NPDES","PRR053148","ICIS-NPDES NON-MAJOR","1446","PRIMARY","INDUSTRIAL SAND"
"110066870675","NPDES","PRR053148","STORM WATER INDUSTRIAL","1446","PRIMARY","INDUSTRIAL SAND"
"110066870862","NPDES","PRR053149","STORM WATER INDUSTRIAL","2891","PRIMARY","ADHESIVES AND SEALANTS"
"110066870862","NPDES","PRR053149","ICIS-NPDES NON-MAJOR","2891","PRIMARY","ADHESIVES AND SEALANTS"
"110066872682","NPDES","PRR053195","ICIS-NPDES NON-MAJOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110066872682","NPDES","PRR053195","STORM WATER INDUSTRIAL","3273","PRIMARY","READY-MIXED CONCRETE"
"110066872904","NPDES","PRR053182","STORM WATER INDUSTRIAL","4225","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110066872904","NPDES","PRR053182","ICIS-NPDES NON-MAJOR","4225","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110066873529","NPDES","PRNOE3207","STORM WATER INDUSTRIAL","2395","PRIMARY","PLEATING, DECORATIVE AND NOVELTY STITCHING, AND TUCKING FOR THE TRADE"
"110066873529","NPDES","PRNOE3207","NPDES PERMIT","2395","PRIMARY","PLEATING, DECORATIVE AND NOVELTY STITCHING, AND TUCKING FOR THE TRADE"
"110066877348","NPDES","PRR053158","ICIS-NPDES NON-MAJOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110066877348","NPDES","PRR053158","STORM WATER INDUSTRIAL","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110066878999","NPDES","PRR053085","STORM WATER INDUSTRIAL","3273","PRIMARY","READY-MIXED CONCRETE"
"110066878999","NPDES","PRR053085","ICIS-NPDES NON-MAJOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110066879729","NPDES","PRR053163","ICIS-NPDES NON-MAJOR","4311","PRIMARY","UNITED STATES POSTAL SERVICE THIS INDUSTRY INCLUDES ALL ESTABLISHMENTS OF THE UNITED STATES POSTAL SERVICE."
"110066879729","NPDES","PRR053163","STORM WATER INDUSTRIAL","4311","PRIMARY","UNITED STATES POSTAL SERVICE THIS INDUSTRY INCLUDES ALL ESTABLISHMENTS OF THE UNITED STATES POSTAL SERVICE."
"110066884394","NPDES","PRR053191","STORM WATER INDUSTRIAL","3678","PRIMARY","ELECTRONIC CONNECTORS"
"110066884394","NPDES","PRR053191","ICIS-NPDES NON-MAJOR","3678","PRIMARY","ELECTRONIC CONNECTORS"
"110066884401","NPDES","PRR053147","STORM WATER INDUSTRIAL","3842","PRIMARY","ORTHOPEDIC, PROSTHETIC, AND SURGICAL APPLIANCES AND SUPPLIES"
"110066884401","NPDES","PRR053147","ICIS-NPDES NON-MAJOR","3842","PRIMARY","ORTHOPEDIC, PROSTHETIC, AND SURGICAL APPLIANCES AND SUPPLIES"
"110066884615","NPDES","PRR053138","STORM WATER INDUSTRIAL","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110066884615","NPDES","PRR053138","ICIS-NPDES NON-MAJOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110066885071","NPDES","PRR053136","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110066885071","NPDES","PRR053136","STORM WATER INDUSTRIAL","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110066886203","NPDES","PRR053180","STORM WATER INDUSTRIAL","4491","PRIMARY","MARINE CARGO HANDLING"
"110066886203","NPDES","PRR053180","ICIS-NPDES NON-MAJOR","4491","PRIMARY","MARINE CARGO HANDLING"
"110066886686","NPDES","PRR053173","STORM WATER INDUSTRIAL","2759","PRIMARY","COMMERCIAL PRINTING, NOT ELSEWHERE CLASSIFIED"
"110066886686","NPDES","PRR053173","ICIS-NPDES NON-MAJOR","2759","PRIMARY","COMMERCIAL PRINTING, NOT ELSEWHERE CLASSIFIED"
"110066888087","NPDES","PRR053194","STORM WATER INDUSTRIAL","3273","PRIMARY","READY-MIXED CONCRETE"
"110066888087","NPDES","PRR053194","ICIS-NPDES NON-MAJOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110066889059","NPDES","PRR053156","STORM WATER INDUSTRIAL","3273","PRIMARY","READY-MIXED CONCRETE"
"110066889059","NPDES","PRR053156","ICIS-NPDES NON-MAJOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110066891634","NPDES","PRR053181","ICIS-NPDES NON-MAJOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110066891634","NPDES","PRR053181","STORM WATER INDUSTRIAL","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110066894472","NPDES","PRR053167","STORM WATER INDUSTRIAL","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110066894472","NPDES","PRR053167","ICIS-NPDES NON-MAJOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110066894855","NPDES","PRR053171","STORM WATER INDUSTRIAL","4493","PRIMARY","MARINAS"
"110066894855","NPDES","PRR053171","ICIS-NPDES NON-MAJOR","4493","PRIMARY","MARINAS"
"110066894926","NPDES","PRR053168","ICIS-NPDES NON-MAJOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110066894926","NPDES","PRR053168","STORM WATER INDUSTRIAL","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110066895015","NPDES","PRR053169","STORM WATER INDUSTRIAL","2752","PRIMARY","COMMERCIAL PRINTING, LITHOGRAPHIC"
"110066895015","NPDES","PRR053169","ICIS-NPDES NON-MAJOR","2752","PRIMARY","COMMERCIAL PRINTING, LITHOGRAPHIC"
"110066895685","NPDES","PRR053144","ICIS-NPDES NON-MAJOR","4512","PRIMARY","AIR TRANSPORTATION, SCHEDULED"
"110066895685","NPDES","PRR053144","STORM WATER INDUSTRIAL","4512","PRIMARY","AIR TRANSPORTATION, SCHEDULED"
"110066896906","NPDES","PRR053157","STORM WATER INDUSTRIAL","4111","PRIMARY","LOCAL AND SUBURBAN TRANSIT"
"110066896906","NPDES","PRR053157","ICIS-NPDES NON-MAJOR","4111","PRIMARY","LOCAL AND SUBURBAN TRANSIT"
"110066900161","NPDES","PRR053162","ICIS-NPDES NON-MAJOR","4212","PRIMARY","LOCAL TRUCKING WITHOUT STORAGE"
"110066900161","NPDES","PRR053162","STORM WATER INDUSTRIAL","4212","PRIMARY","LOCAL TRUCKING WITHOUT STORAGE"
"110066901320","NPDES","PRR053146","STORM WATER INDUSTRIAL","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110066901320","NPDES","PRR053146","ICIS-NPDES NON-MAJOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110066901589","NPDES","PRR053086","ICIS-NPDES NON-MAJOR","4225","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110066901589","NPDES","PRR053086","STORM WATER INDUSTRIAL","4225","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110066901632","NPDES","PRR053145","STORM WATER INDUSTRIAL","2711","PRIMARY","NEWSPAPERS: PUBLISHING, OR PUBLISHING AND PRINTING"
"110066901632","NPDES","PRR053145","ICIS-NPDES NON-MAJOR","2711","PRIMARY","NEWSPAPERS: PUBLISHING, OR PUBLISHING AND PRINTING"
"110066904693","NPDES","PRR053135","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110066904693","NPDES","PRR053135","STORM WATER INDUSTRIAL","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110066907440","NPDES","PRR053193","STORM WATER INDUSTRIAL","1422","PRIMARY","CRUSHED AND BROKEN LIMESTONE"
"110066907440","NPDES","PRR053193","ICIS-NPDES NON-MAJOR","1422","PRIMARY","CRUSHED AND BROKEN LIMESTONE"
"110066909689","NPDES","PRR053172","STORM WATER INDUSTRIAL","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110066909689","NPDES","PRR053172","ICIS-NPDES NON-MAJOR","1442","PRIMARY","CONSTRUCTION SAND AND GRAVEL"
"110066909901","NPDES","PRR053200","STORM WATER INDUSTRIAL","4212","PRIMARY","LOCAL TRUCKING WITHOUT STORAGE"
"110066909901","NPDES","PRR053200","ICIS-NPDES NON-MAJOR","4212","PRIMARY","LOCAL TRUCKING WITHOUT STORAGE"
"110066913148","NPDES","PRR053134","ICIS-NPDES NON-MAJOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110066913148","NPDES","PRR053134","STORM WATER INDUSTRIAL","3273","PRIMARY","READY-MIXED CONCRETE"
"110066913914","NPDES","PRR053141","ICIS-NPDES NON-MAJOR","3585","PRIMARY","AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT"
"110066913914","NPDES","PRR053141","STORM WATER INDUSTRIAL","3585","PRIMARY","AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT"
"110066913969","NPDES","PRR053051","ICIS-NPDES NON-MAJOR","4225","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110066913969","NPDES","PRR053051","STORM WATER INDUSTRIAL","4225","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110066913978","NPDES","PRR053069","STORM WATER INDUSTRIAL","3613","PRIMARY","SWITCHGEAR AND SWITCHBOARD APPARATUS"
"110066913978","NPDES","PRR053069","ICIS-NPDES NON-MAJOR","3613","PRIMARY","SWITCHGEAR AND SWITCHBOARD APPARATUS"
"110066916323","NPDES","PRR053187","ICIS-NPDES NON-MAJOR","4215","PRIMARY","COURIER SERVICES, EXCEPT BY AIR"
"110066916323","NPDES","PRR053187","STORM WATER INDUSTRIAL","4215","PRIMARY","COURIER SERVICES, EXCEPT BY AIR"
"110066917732","NPDES","PRR053143","ICIS-NPDES NON-MAJOR","4512","PRIMARY","AIR TRANSPORTATION, SCHEDULED"
"110066917732","NPDES","PRR053143","STORM WATER INDUSTRIAL","4512","PRIMARY","AIR TRANSPORTATION, SCHEDULED"
"110066917750","NPDES","PRR053189","ICIS-NPDES NON-MAJOR","4215","PRIMARY","COURIER SERVICES, EXCEPT BY AIR"
"110066917750","NPDES","PRR053189","STORM WATER INDUSTRIAL","4215","PRIMARY","COURIER SERVICES, EXCEPT BY AIR"
"110066922655","NPDES","PRR053192","STORM WATER INDUSTRIAL","3845","PRIMARY","ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS"
"110066922655","NPDES","PRR053192","ICIS-NPDES NON-MAJOR","3845","PRIMARY","ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS"
"110066926189","NPDES","PRR053166","ICIS-NPDES NON-MAJOR","2087","PRIMARY","FLAVORING EXTRACTS AND FLAVORING SYRUPS, NOT ELSEWHERE CLASSIFIED"
"110066926189","NPDES","PRR053166","STORM WATER INDUSTRIAL","2087","PRIMARY","FLAVORING EXTRACTS AND FLAVORING SYRUPS, NOT ELSEWHERE CLASSIFIED"
"110066927678","NPDES","PRR053170","ICIS-NPDES NON-MAJOR","2657","PRIMARY","FOLDING PAPERBOARD BOXES, INCLUDING SANITARY"
"110066927678","NPDES","PRR053170","STORM WATER INDUSTRIAL","2657","PRIMARY","FOLDING PAPERBOARD BOXES, INCLUDING SANITARY"
"110066930012","NPDES","PRR053161","STORM WATER INDUSTRIAL","4212","PRIMARY","LOCAL TRUCKING WITHOUT STORAGE"
"110066930012","NPDES","PRR053161","ICIS-NPDES NON-MAJOR","4212","PRIMARY","LOCAL TRUCKING WITHOUT STORAGE"
"110066930030","NPDES","PRR053164","STORM WATER INDUSTRIAL","4212","PRIMARY","LOCAL TRUCKING WITHOUT STORAGE"
"110066930030","NPDES","PRR053164","ICIS-NPDES NON-MAJOR","4212","PRIMARY","LOCAL TRUCKING WITHOUT STORAGE"
"110066932715","NPDES","PRR053154","ICIS-NPDES NON-MAJOR","1422","PRIMARY","CRUSHED AND BROKEN LIMESTONE"
"110066932715","NPDES","PRR053154","STORM WATER INDUSTRIAL","1422","PRIMARY","CRUSHED AND BROKEN LIMESTONE"
