"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","NAICS_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110061025340","AIRS/AFS","7212700733","AIR MAJOR","562212","PRIMARY","SOLID WASTE LANDFILL."
"110061025340","E-GGRT","1007139","GREENHOUSE GAS REPORTER","562212","PRIMARY","SOLID WASTE LANDFILL."
"110061058279","RCRAINFO","PRR000024893","UNSPECIFIED UNIVERSE","493110","PRIMARY","GENERAL WAREHOUSING AND STORAGE."
"110061077043","AIRS/AFS","7209100020","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110061077043","AIR","PR0000007209100020","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110062627698","ICIS","3400100335","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110062629954","ICIS","3400104647","ENFORCEMENT/COMPLIANCE ACTIVITY","312113","PRIMARY","ICE MANUFACTURING."
"110062915877","RCRAINFO","PRR000024901","LQG","446110","PRIMARY","PHARMACIES AND DRUG STORES."
"110062915886","RCRAINFO","PRR000024919","CESQG","44512","PRIMARY","CONVENIENCE STORES"
"110062915895","RCRAINFO","PRR000024927","CESQG","45299","PRIMARY","ALL OTHER GENERAL MERCHANDISE STORES"
"110062916448","RCRAINFO","PRR000024935","LQG","49319","PRIMARY","OTHER WAREHOUSING AND STORAGE"
"110062916457","RCRAINFO","PRR000024943","CESQG","611310","PRIMARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS."
"110062916466","RCRAINFO","PRR000024950","TRANSPORTER","483113","PRIMARY","COASTAL AND GREAT LAKES FREIGHT TRANSPORTATION."
"110062916466","RCRAINFO","PRR000024950","UNSPECIFIED UNIVERSE","483113","PRIMARY","COASTAL AND GREAT LAKES FREIGHT TRANSPORTATION."
"110062916475","RCRAINFO","PRR000024968","SQG","424690","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS."
"110063077316","RCRAINFO","PRR000025288","SQG","811121","PRIMARY","AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE."
"110063077325","RCRAINFO","PRR000024976","SQG","493110","PRIMARY","GENERAL WAREHOUSING AND STORAGE."
"110063174808","RCRAINFO","PRD987366150","SQG","334111","PRIMARY","ELECTRONIC COMPUTER MANUFACTURING."
"110063174808","AIR","PR0000007200500028","AIR SYNTHETIC MINOR","334111","PRIMARY","ELECTRONIC COMPUTER MANUFACTURING."
"110063174808","TRIS","00603HWLTTSTATE","TRI REPORTER","334111","PRIMARY","ELECTRONIC COMPUTER MANUFACTURING."
"110063174808","RCRAINFO","PRD987374527","UNSPECIFIED UNIVERSE","334412","PRIMARY","BARE PRINTED CIRCUIT BOARD MANUFACTURING."
"110063174808","AIRS/AFS","7200500028","AIR SYNTHETIC MINOR","334111","PRIMARY","ELECTRONIC COMPUTER MANUFACTURING."
"110063174808","RCRAINFO","PRR000015701","UNSPECIFIED UNIVERSE","33411","PRIMARY","COMPUTER AND PERIPHERAL EQUIPMENT MANUFACTURING"
"110063381200","RCRAINFO","PRR000024984","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110063381219","RCRAINFO","PRR000024992","LQG","424210","PRIMARY","DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS."
"110063685971","RCRAINFO","PRR000025007","SQG","925110","PRIMARY","ADMINISTRATION OF HOUSING PROGRAMS."
"110063701944","ICIS","3600020600","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110063865152","ICIS","3600026240","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110063865161","ICIS","3600026241","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110063920440","AIRS/AFS","7212300017","AIR MINOR","928110","PRIMARY","NATIONAL SECURITY."
"110063920477","RCRAINFO","PR6170012698","CESQG","23713","SECONDARY","POWER AND COMMUNICATION LINE AND RELATED STRUCTURES CONSTRUCTION"
"110063925864","RCRAINFO","PRD000692640","UNSPECIFIED UNIVERSE","311421","PRIMARY","FRUIT AND VEGETABLE CANNING."
"110063925864","TRIS","00758NDSTRRD866","TRI REPORTER","311421","PRIMARY","FRUIT AND VEGETABLE CANNING."
"110063956982","EIS","16795911","AIR EMISSIONS CLASSIFICATION UNKNOWN","312111","PRIMARY","SOFT DRINK MANUFACTURING."
"110063957053","EIS","16796111","AIR EMISSIONS CLASSIFICATION UNKNOWN","562219","PRIMARY","OTHER NONHAZARDOUS WASTE TREATMENT AND DISPOSAL."
"110063957071","EIS","16796211","AIR EMISSIONS CLASSIFICATION UNKNOWN","562213","PRIMARY","SOLID WASTE COMBUSTORS AND INCINERATORS."
"110063957160","EIS","16796411","AIR EMISSIONS CLASSIFICATION UNKNOWN","312111","PRIMARY","SOFT DRINK MANUFACTURING."
"110063957240","EIS","16796611","AIR EMISSIONS CLASSIFICATION UNKNOWN","312111","PRIMARY","SOFT DRINK MANUFACTURING."
"110064000487","RCRAINFO","PRD091176826","UNSPECIFIED UNIVERSE","61131","PRIMARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS"
"110064007462","E-GGRT","1011713","GREENHOUSE GAS REPORTER","562212","PRIMARY","SOLID WASTE LANDFILL."
"110064017460","RCRAINFO","PRR000025015","SQG","925110","PRIMARY","ADMINISTRATION OF HOUSING PROGRAMS."
"110064017479","RCRAINFO","PRR000025023","SQG","562119","SECONDARY","OTHER WASTE COLLECTION."
"110064017479","RCRAINFO","PRR000025023","SQG","562112","PRIMARY","HAZARDOUS WASTE COLLECTION."
"110064017488","RCRAINFO","PRR000025031","CESQG","311812","PRIMARY","COMMERCIAL BAKERIES."
"110064036010","ICIS","3600033757","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110064036617","ICIS","3600035983","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110064087900","TRIS","0096WPNMRCCALLE","TRI REPORTER","311212","PRIMARY","RICE MILLING."
"110064087900","AIR","PR0000007206100022","AIR MINOR","311211","PRIMARY","FLOUR MILLING."
"110064087900","AIRS/AFS","7206100022","AIR MINOR","311211","PRIMARY","FLOUR MILLING."
"110064087900","EIS","15514411","AIR EMISSIONS CLASSIFICATION UNKNOWN","311212","PRIMARY","RICE MILLING."
"110064201037","TRIS","00617CSRFDPRRD2","TRI REPORTER","311421","PRIMARY","FRUIT AND VEGETABLE CANNING."
"110064201108","TRIS","00918SPRRPTRESM","TRI REPORTER","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110064262916","RCRAINFO","PRD071830558","CESQG","339999","PRIMARY","ALL OTHER MISCELLANEOUS MANUFACTURING."
"110064262916","RCRAINFO","PRD071830558","CESQG","339113","SECONDARY","SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING."
"110064386061","RCRAINFO","PRR000025064","SQG","925110","PRIMARY","ADMINISTRATION OF HOUSING PROGRAMS."
"110064386070","RCRAINFO","PRR000025072","LQG","325611","PRIMARY","SOAP AND OTHER DETERGENT MANUFACTURING."
"110064386070","RCRAINFO","PRR000025072","LQG","56171","SECONDARY","EXTERMINATING AND PEST CONTROL SERVICES"
"110064404112","ICIS","3600036986","ENFORCEMENT/COMPLIANCE ACTIVITY","531210","PRIMARY","OFFICES OF REAL ESTATE AGENTS AND BROKERS."
"110064404372","ICIS","3600038301","ENFORCEMENT/COMPLIANCE ACTIVITY","531210","PRIMARY","OFFICES OF REAL ESTATE AGENTS AND BROKERS."
"110064404381","ICIS","3600038302","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110064405905","ICIS","3600039461","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110064411872","ICIS","3600045840","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110064463469","RCRAINFO","PRR000025080","SQG","424690","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS."
"110064501301","ICIS","3600056689","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110064503185","ICIS","3600051383","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110064506235","ICIS","3600053351","ENFORCEMENT/COMPLIANCE ACTIVITY","238220","PRIMARY","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS."
"110064506235","ICIS","3600053351","FORMAL ENFORCEMENT ACTION","238220","PRIMARY","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS."
"110064506823","ICIS","3600053506","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110064506921","ICIS","3600053516","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110064639477","RMP","100000124894","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110064658623","RCRAINFO","PRR000025106","OTHER HAZARDOUS WASTE ACTIVITIES","611110","PRIMARY","ELEMENTARY AND SECONDARY SCHOOLS."
"110064658632","RCRAINFO","PRR000025114","SQG","811111","PRIMARY","GENERAL AUTOMOTIVE REPAIR."
"110064658641","RCRAINFO","PRR000025122","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110064658650","RCRAINFO","PRR000025130","LQG","424210","PRIMARY","DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS."
"110064658669","RCRAINFO","PRR000025148","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110064658678","RCRAINFO","PRR000025155","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110064658687","RCRAINFO","PRR000025163","LQG","424210","PRIMARY","DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS."
"110064658696","RCRAINFO","PRR000025171","LQG","424210","PRIMARY","DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS."
"110064658712","RCRAINFO","PRR000025197","LQG","424210","PRIMARY","DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS."
"110064658721","RCRAINFO","PRR000025205","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110064658730","RCRAINFO","PRR000025213","LQG","424210","PRIMARY","DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS."
"110064658749","RCRAINFO","PRR000025221","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110064658758","RCRAINFO","PRR000025239","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110064658767","RCRAINFO","PRR000025254","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110064658776","RCRAINFO","PRR000025262","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110064658785","RCRAINFO","PRR000025270","LQG","424210","PRIMARY","DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS."
"110064693755","ICIS","3600083230","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110064693764","ICIS","3600083231","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","SECONDARY","RESIDENTIAL REMODELERS."
"110064841818","ICIS","3600092669","FORMAL ENFORCEMENT ACTION","221310","PRIMARY","WATER SUPPLY AND IRRIGATION SYSTEMS."
"110064841836","ICIS","3600092684","FORMAL ENFORCEMENT ACTION","221310","PRIMARY","WATER SUPPLY AND IRRIGATION SYSTEMS."
"110064842835","ICIS","3600092866","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110066867233","RCRAINFO","PRR000017418","UNSPECIFIED UNIVERSE","49211","PRIMARY","COURIERS"
"110066978113","RCRAINFO","PRR000003152","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978122","RCRAINFO","PRR000016717","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978131","RCRAINFO","PRR000016733","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978140","RCRAINFO","PRR000025296","CESQG","622310","PRIMARY","SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS."
"110066978159","RCRAINFO","PRR000025304","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978168","RCRAINFO","PRR000025312","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978177","RCRAINFO","PRR000025320","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978186","RCRAINFO","PRR000025338","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978195","RCRAINFO","PRR000025346","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978202","RCRAINFO","PRR000025353","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978211","RCRAINFO","PRR000025361","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978220","RCRAINFO","PRR000025379","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978239","RCRAINFO","PRR000025387","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978248","RCRAINFO","PRR000025395","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978257","RCRAINFO","PRR000025403","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978266","RCRAINFO","PRR000025411","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978275","RCRAINFO","PRR000025429","LQG","488190","SECONDARY","OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION."
"110066978275","RCRAINFO","PRR000025429","LQG","336411","PRIMARY","AIRCRAFT MANUFACTURING."
"110066978284","RCRAINFO","PRR000025437","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978300","RCRAINFO","PRR000025452","UNSPECIFIED UNIVERSE","488510","PRIMARY","FREIGHT TRANSPORTATION ARRANGEMENT."
"110066978319","RCRAINFO","PRR000025569","CESQG","452910","PRIMARY","WAREHOUSE CLUBS AND SUPERCENTERS."
"110066978328","RCRAINFO","PRR000025577","CESQG","446110","PRIMARY","PHARMACIES AND DRUG STORES."
"110066978337","RCRAINFO","PRR000025585","OTHER HAZARDOUS WASTE ACTIVITIES","562920","PRIMARY","MATERIALS RECOVERY FACILITIES."
"110066978337","RCRAINFO","PRR000025585","OTHER HAZARDOUS WASTE ACTIVITIES","484230","SECONDARY","SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LONG-DISTANCE."
"110066978337","RCRAINFO","PRR000025585","OTHER HAZARDOUS WASTE ACTIVITIES","562111","SECONDARY","SOLID WASTE COLLECTION."
"110066978346","RCRAINFO","PRR000025593","SQG","325910","PRIMARY","PRINTING INK MANUFACTURING."
"110066978355","RCRAINFO","PRR000025601","UNSPECIFIED UNIVERSE","312120","PRIMARY","BREWERIES."
"110066978364","RCRAINFO","PRR000025619","LQG","446110","PRIMARY","PHARMACIES AND DRUG STORES."
"110066978480","RCRAINFO","PRR000011387","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978499","RCRAINFO","PRR000011544","CESQG","452990","PRIMARY","ALL OTHER GENERAL MERCHANDISE STORES."
"110066978505","RCRAINFO","PRD980644397","SQG","53119","PRIMARY","LESSORS OF OTHER REAL ESTATE PROPERTY"
"110066978514","RCRAINFO","PRR000012351","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978523","RCRAINFO","PRR000012369","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978550","RCRAINFO","PRR000007401","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110066978569","RCRAINFO","PRR000008623","CESQG","452990","PRIMARY","ALL OTHER GENERAL MERCHANDISE STORES."
"110067008543","ICIS","3600112708","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110067008785","ICIS","3600113294","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110067045316","RCRAINFO","PRR000025627","CESQG","424210","PRIMARY","DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS."
"110067208729","RCRAINFO","PRR000025635","TRANSPORTER","484110","PRIMARY","GENERAL FREIGHT TRUCKING, LOCAL."
"110067241416","ICIS","3600130630","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110067271561","RCRAINFO","PRR000025643","LQG","446110","PRIMARY","PHARMACIES AND DRUG STORES."
"110067272365","TRIS","0060WHPNTRCARR1","TRI REPORTER","325910","PRIMARY","PRINTING INK MANUFACTURING."
"110067367744","ICIS","3600134096","ENFORCEMENT/COMPLIANCE ACTIVITY","531210","PRIMARY","OFFICES OF REAL ESTATE AGENTS AND BROKERS."
"110067367753","ICIS","3600134098","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110067418477","RCRAINFO","PRR000025650","UNSPECIFIED UNIVERSE","611110","PRIMARY","ELEMENTARY AND SECONDARY SCHOOLS."
"110067418486","RCRAINFO","PRR000025668","CESQG","441110","PRIMARY","NEW CAR DEALERS."
"110067418495","RCRAINFO","PRR000025676","CESQG","314110","PRIMARY","CARPET AND RUG MILLS."
"110067418501","RCRAINFO","PRR000025684","CESQG","551114","PRIMARY","CORPORATE, SUBSIDIARY, AND REGIONAL MANAGING OFFICES."
"110067422943","RCRAINFO","PRN008028359","CESQG","42351","SECONDARY","METAL SERVICE CENTERS AND OTHER METAL MERCHANT WHOLESALERS"
"110067422943","RCRAINFO","PRN008028359","CESQG","423930","PRIMARY","RECYCLABLE MATERIAL MERCHANT WHOLESALERS."
"110067426182","TRIS","00737CCCLPRD735","TRI REPORTER","312111","PRIMARY","SOFT DRINK MANUFACTURING."
"110067426217","TRIS","00661MDRLNROAD9","TRI REPORTER","334510","PRIMARY","ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS MANUFACTURING."
"110067440193","ICIS","3600143143","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110067448355","TRIS","00762NLNDCRD690","TRI REPORTER","322211","PRIMARY","CORRUGATED AND SOLID FIBER BOX MANUFACTURING."
"110067548862","RCRAINFO","PRR000025692","UNSPECIFIED UNIVERSE","325611","PRIMARY","SOAP AND OTHER DETERGENT MANUFACTURING."
"110067642778","ICIS","3600162000","ENFORCEMENT/COMPLIANCE ACTIVITY","624310","PRIMARY","VOCATIONAL REHABILITATION SERVICES."
"110067643036","ICIS","3600155661","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","SECONDARY","RESIDENTIAL REMODELERS."
"110067716662","RCRAINFO","PRR000025189","LQG","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110067716662","RCRAINFO","PRD090028101","LQG","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110067716662","TRIS","00617MRCKSSTATE","TRI REPORTER","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110067716662","RCRAINFO","PRR000025189","LQG","325411","SECONDARY","MEDICINAL AND BOTANICAL MANUFACTURING."
"110067716662","RCRAINFO","PRD090028101","LQG","325411","SECONDARY","MEDICINAL AND BOTANICAL MANUFACTURING."
"110067716662","EIS","4953311","AIR EMISSIONS CLASSIFICATION UNKNOWN","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110067716662","AIR","PR0000007201700006","AIR MAJOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110067716662","AIRS/AFS","7201700006","AIR MAJOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110069230665","ICIS","3600168338","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110069263861","TRIS","0096WPTRLMCARRE","TRI REPORTER","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110069282163","TRIS","0065WMSTRPPR127","TRI REPORTER","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110069288032","RCRAINFO","PRR000025700","CESQG","541940","PRIMARY","VETERINARY SERVICES."
"110069288041","RCRAINFO","PRR000025718","CESQG","541940","PRIMARY","VETERINARY SERVICES."
"110069288050","RCRAINFO","PRR000025726","CESQG","541940","PRIMARY","VETERINARY SERVICES."
"110069288069","RCRAINFO","PRR000025734","CESQG","541940","PRIMARY","VETERINARY SERVICES."
"110069321460","TRIS","0079WBRDSHPARQU","TRI REPORTER","339112","PRIMARY","SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING."
"110069321460","TRIS","0079WBRDSHPARQU","TRI REPORTER","339113","UNKNOWN","SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING."
"110069324412","ICIS","3600170435","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110069325064","ICIS","3600173493","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110069337943","RCRAINFO","PRR000024620","CESQG","31213","PRIMARY","WINERIES"
"110069392419","RCRAINFO","PRR000025759","CESQG","511210","PRIMARY","SOFTWARE PUBLISHERS."
"110069434785","ICIS","3600175657","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110069435267","ICIS","3600177834","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110069435276","ICIS","3600177835","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","SECONDARY","RESIDENTIAL REMODELERS."
"110069437620","ICIS","3600182530","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110069445997","TRIS","00732VCSNTAVENI","TRI REPORTER","311711","PRIMARY","SEAFOOD CANNING."
"110069446488","TRIS","00674MRNMRPOBOX","TRI REPORTER","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110069446709","TRIS","00735SNVYNLAKEC","TRI REPORTER","928110","PRIMARY","NATIONAL SECURITY."
"110069457019","RCRAINFO","PRR000025767","UNSPECIFIED UNIVERSE","236220","PRIMARY","COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION."
"110069457028","RCRAINFO","PRR000025775","UNSPECIFIED UNIVERSE","446110","PRIMARY","PHARMACIES AND DRUG STORES."
"110069457037","RCRAINFO","PRR000025783","UNSPECIFIED UNIVERSE","813319","PRIMARY","OTHER SOCIAL ADVOCACY ORGANIZATIONS."
"110069463887","TRIS","00610DWRDSROAD4","TRI REPORTER","339112","PRIMARY","SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING."
"110069512539","RCRAINFO","PRR000025791","CESQG","424120","PRIMARY","STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS."
"110069544425","TRIS","00692CRBGPSTATA","TRI REPORTER","326199","PRIMARY","ALL OTHER PLASTICS PRODUCT MANUFACTURING."
"110069547912","ICIS","3600212733","FORMAL ENFORCEMENT ACTION","221310","PRIMARY","WATER SUPPLY AND IRRIGATION SYSTEMS."
"110069547921","ICIS","3600212734","FORMAL ENFORCEMENT ACTION","221310","PRIMARY","WATER SUPPLY AND IRRIGATION SYSTEMS."
"110069727068","TRIS","00692CRBGPSTATE","TRI REPORTER","332721","PRIMARY","PRECISION TURNED PRODUCT MANUFACTURING."
"110069727068","TRIS","00692CRBGPSTATE","TRI REPORTER","335314","PRIMARY","RELAY AND INDUSTRIAL CONTROL MANUFACTURING."
"110069993223","AIR","PR0000007207700008","AIR MAJOR","562212","PRIMARY","SOLID WASTE LANDFILL."
"110069999056","ICIS","3600257912","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110069999058","ICIS","3600257916","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","SECONDARY","RESIDENTIAL REMODELERS."
"110069999111","ICIS","3600267599","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","SECONDARY","RESIDENTIAL REMODELERS."
"110069999149","ICIS","3600270575","ENFORCEMENT/COMPLIANCE ACTIVITY","531110","PRIMARY","LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS."
"110069999149","ICIS","3600270575","ENFORCEMENT/COMPLIANCE ACTIVITY","562910","PRIMARY","REMEDIATION SERVICES."
"110070004935","ICIS","3600277776","ENFORCEMENT/COMPLIANCE ACTIVITY","238320","SECONDARY","PAINTING AND WALL COVERING CONTRACTORS."
"110070004982","ICIS","3600283269","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110070028816","ICIS","3600368847","ENFORCEMENT/COMPLIANCE ACTIVITY","238220","SECONDARY","PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS."
"110070059408","EIS","17622611","AIR EMISSIONS CLASSIFICATION UNKNOWN","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
